entrezgene	hgnc_symbol	ensembl_gene_id	chromosome_name	band	geneLength	gcContent
54520	CCDC93	ENSG00000125633	2	q14.1	7213	0.463307638309156
51168	MYO15A	ENSG00000091536	17	p11.2	14841	0.589619597260491
5211	PFKL	ENSG00000141959	21	q22.3	5719	0.628510842608019
343169	OR6F1	ENSG00000169214	1	q44	927	0.505933117583603
79629	OCEL1	ENSG00000099330	19	p13.11	1091	0.626422385805627
55702	CCDC94	ENSG00000105248	19	p13.3	1397	0.594072181837486
54733	SLC35F2	ENSG00000110660	11	q22.3	5669	0.463802992515203
29775	CARD10	ENSG00000100065	22	q13.1	5225	0.637712135493917
3283	HSD3B1	ENSG00000203857	1	p12	1754	0.465476332877649
6144	RPL21	ENSG00000122026	13	q12.2	566	0.443646841344293
3356	HTR2A	ENSG00000102468	13	q14.2	5442	0.455220661147246
2867	FFAR2	ENSG00000126262	19	q13.12	2053	0.538236726741354
84450	ZNF512	ENSG00000243943	2	p23.3	4247	0.46215481480876
5610	EIF2AK2	ENSG00000055332	2	p22.2	4345	0.404110066699641
8338	HIST2H2AC	ENSG00000184260	1	q21.2	437	0.608695652173913
286002	SLC26A4-AS1	ENSG00000233705	7	q22.3	3888	0.516269510003067
151258	SLC38A11	ENSG00000169507	2	q24.3	1996	0.414043061922477
100506469	TMEM147-AS1	ENSG00000236144	19	q13.12	1627	0.583668576092819
6750	SST	ENSG00000157005	3	q27.3	632	0.565219189412738
5217	PFN2	ENSG00000070087	3	q25.1	2106	0.522731955379743
283902	HCCAT5	ENSG00000260880	16	q22.3	1078	0.517640673605074
56834	GPR137	ENSG00000173264	11	q13.1	2734	0.632774848947544
6170	RPL39	ENSG00000198918	X	q24	419	0.464078933320834
6862	T	ENSG00000164458	6	q27	2596	0.554466410948161
84689	MS4A14	ENSG00000166928	11	q12.2	3752	0.437792836288297
100505854	APTR	ENSG00000214293	7	q11.23	2641	0.490117212070509
6619	SNAPC3	ENSG00000164975	9	p22.3	3720	0.420932882647465
1558	CYP2C8	ENSG00000138115	10	q23.33	2234	0.416398401392634
79618	HMBOX1	ENSG00000147421	8	p21.1	3944	0.477543244880607
30011	SH3KBP1	ENSG00000147010	X	p22.12	5421	0.501526087752045
1183	CLCN4	ENSG00000073464	X	p22.2	6788	0.559028541881641
401262	CRIP3	ENSG00000146215	6	p21.1	1057	0.572841820035788
116135	LRRC3B	ENSG00000179796	3	p24.1	2407	0.54835824633151
9026	HIP1R	ENSG00000130787	12	q24.31	5843	0.612015253157601
4255	MGMT	ENSG00000170430	10	q26.3	1265	0.604583339663417
125115	KRT40	ENSG00000204889	17	q21.2	2191	0.500430208081191
2119	ETV5	ENSG00000244405	3	q27.2	4219	0.525141271034083
27127	SMC1B	ENSG00000077935	22	q13.31	4274	0.396216909142756
4302	MLLT6	ENSG00000275023	17	q12	11162	0.601163965571382
100093698	100093698	ENSG00000231216	X	p22.2	2249	0.481350060649535
11261	CHP1	ENSG00000187446	15	q15.1	3228	0.503092887142332
7633	ZNF79	ENSG00000196152	9	q33.3	2302	0.556009350725815
338862	LINC00550	ENSG00000281778	13	q21.33	3433	0.42329364021366
25975	EGFL6	ENSG00000198759	X	p22.2	2432	0.478237716678024
4239	MFAP4	ENSG00000166482	17	p11.2	1961	0.595461147301243
8735	MYH13	ENSG00000006788	17	p13.1	6163	0.512079945938839
253558	LCLAT1	ENSG00000172954	2	p23.1	7282	0.437797107175664
201617	LINC00870	ENSG00000243083	3	p13	2700	0.497692451818651
57701	NCKAP5L	ENSG00000167566	12	q13.12	5294	0.635887134599764
100128568	100128568	ENSG00000266983	19	p13.3	639	0.549172121962727
5663	PSEN1	ENSG00000080815	14	q24.2	7086	0.481994948843912
170082	TCEANC	ENSG00000176896	X	p22.2	2259	0.532625060093091
100131434	LINC00893	ENSG00000241769	X	q28	3032	0.528953175579317
10780	ZNF234	ENSG00000263002	19	q13.31	4600	0.485507095788167
55837	EAPP	ENSG00000129518	14	q13.1	1348	0.441977231785128
3713	IVL	ENSG00000163207	1	q21.3	2135	0.571421041534893
80318	GKAP1	ENSG00000165113	9	q21.32	2062	0.398360286290552
23504	RIMBP2	ENSG00000060709	12	q24.33	7836	0.553735680554082
221188	ADGRG5	ENSG00000159618	16	q21	3794	0.581587684104474
10237	SLC35B1	ENSG00000121073	17	q21.33	1854	0.513899521042583
2976	GTF3C2	ENSG00000115207	2	p23.3	4519	0.521375679178269
8120	AP3B2	ENSG00000103723	15	q25.2	4647	0.560076377634053
5991	RFX3	ENSG00000080298	9	p24.2	4452	0.446558359320698
4669	NAGLU	ENSG00000108784	17	q21.2	2782	0.63064392988772
84937	ZNRF1	ENSG00000186187	16	q23.1	4902	0.572819328608729
286436	H2BFM	ENSG00000101812	X	q22.2	1882	0.471860382246869
2822	GPLD1	ENSG00000112293	6	p22.3	6281	0.479325827029459
84299	MIEN1	ENSG00000141741	17	q12	754	0.599528267966806
100505478	100505478	ENSG00000230601	9	q32	731	0.519354074787722
4303	FOXO4	ENSG00000184481	X	q13.1	3348	0.568187049163546
26750	RPS6KC1	ENSG00000136643	1	q32.3	4532	0.441420838383758
645027	EVPLL	ENSG00000214860	17	p11.2	1991	0.627872668646451
60487	TRMT11	ENSG00000066651	6	q22.32	2140	0.396744878461878
27040	LAT	ENSG00000213658	16	p11.2	2604	0.605578898275689
406	ARNTL	ENSG00000133794	11	p15.3	3387	0.479601679757541
3884	KRT33B	ENSG00000131738	17	q21.2	1607	0.589236400160428
50999	TMED5	ENSG00000117500	1	p22.1	6185	0.432977402358154
55262	55262	ENSG00000146826	7	q22.1	2736	0.605119310491262
100616439	100616439	ENSG00000146826	7	q22.1	65	0.584615384615385
84885	ZDHHC12	ENSG00000160446	9	q34.11	1316	0.645818918346195
79600	TCTN1	ENSG00000204852	12	q24.11	3863	0.477040770337355
4613	MYCN	ENSG00000134323	2	p24.3	2629	0.629813622484962
387718	TEX36	ENSG00000175018	10	q26.13	1093	0.49554801932056
10139	ARFRP1	ENSG00000101246	20	q13.33	3235	0.639007649148329
57722	IGDCC4	ENSG00000103742	15	q22.31	6751	0.621588874683642
50839	TAS2R10	ENSG00000121318	12	p13.2	924	0.357142857142857
51499	TRIAP1	ENSG00000170855	12	q24.31	1182	0.508491656141671
51244	CCDC174	ENSG00000154781	3	p25.1	3311	0.446138981916923
8028	MLLT10	ENSG00000078403	10	p12.31	6457	0.451395086619386
57643	ZSWIM5	ENSG00000162415	1	p34.1	5836	0.526420568783017
139818	DOCK11	ENSG00000147251	X	q24	6677	0.401546639567988
51184	GPN3	ENSG00000111231	12	q24.11	1764	0.447289416874354
51738	GHRL	ENSG00000157017	3	p25.3	1592	0.55710672014202
148523	CIART	ENSG00000159208	1	q21.2	1818	0.514714560565946
23378	RRP8	ENSG00000132275	11	p15.4	1751	0.555663923910475
56886	UGGT1	ENSG00000136731	2	q14.3	11066	0.434476810078041
84366	PRAC1	ENSG00000159182	17	q21.32	383	0.485454296661193
11131	CAPN11	ENSG00000137225	6	p21.1	2760	0.529215342468762
54539	NDUFB11	ENSG00000147123	X	p11.3	1124	0.567921807582465
643542	643542	ENSG00000265533	18	q22.1	2991	0.48595360548591
10592	SMC2	ENSG00000136824	9	q31.1	6536	0.394804067173998
100874249	DENND5B-AS1	ENSG00000255867	12	p11.21	564	0.526836274272823
27087	B3GAT1	ENSG00000109956	11	q25	3829	0.636561325146036
84925	DIRC2	ENSG00000138463	3	q21.1	3432	0.470261860618316
389874	ZCCHC13	ENSG00000187969	X	q13.2	845	0.515976331360947
11098	PRSS23	ENSG00000150687	11	q14.2	5845	0.49127349414633
125488	TTC39C	ENSG00000168234	18	q11.2	5945	0.444651754963743
7905	REEP5	ENSG00000129625	5	q22.2	3742	0.514594166627235
8335	HIST1H2AB	ENSG00000278463	6	p22.2	477	0.574423480083857
440896	440896	ENSG00000234394	9	q21.11	3407	0.490782475944613
122748	OR11H6	ENSG00000176219	14	q11.2	993	0.452165156092649
80010	RMI1	ENSG00000178966	9	q21.32	3577	0.511637721713806
6259	RYK	ENSG00000163785	3	q22.2	2938	0.468343537198711
49861	CLDN20	ENSG00000171217	6	q25.3	1209	0.486765459713873
1359	CPA3	ENSG00000163751	3	q24	1684	0.421654208412985
132989	132989	ENSG00000163633	4	q21.3	908	0.519187882597569
100506746	100506746	ENSG00000163633	4	q21.3	1945	0.425344685114399
25937	WWTR1	ENSG00000018408	3	q25.1	5435	0.525764846666521
339184	CCDC144NL	ENSG00000205212	17	p11.2	2806	0.495473990546738
442524	DPY19L2P3	ENSG00000227855	7	p14.3	2094	0.42816583244318
84513	PLPP5	ENSG00000147535	8	p11.23	2760	0.473469397601001
3309	HSPA5	ENSG00000044574	9	q33.3	3970	0.486501648927388
83884	SLC25A2	ENSG00000120329	5	q31.3	1417	0.502470007057163
26227	PHGDH	ENSG00000092621	1	p12	4107	0.561425317353081
84519	ACRBP	ENSG00000111644	12	p13.31	2063	0.561091743058205
55742	PARVA	ENSG00000197702	11	p15.3	12136	0.529135432028674
83732	RIOK1	ENSG00000124784	6	p24.3	2610	0.424729213356691
51054	PLEKHA8P1	ENSG00000134297	12	q12	1869	0.52800122182827
23326	USP22	ENSG00000124422	17	p11.2	5660	0.563605375417286
51309	ARMCX1	ENSG00000126947	X	q22.1	2133	0.528096475946794
9064	MAP3K6	ENSG00000142733	1	p36.11	4353	0.615072674941755
2847	MCHR1	ENSG00000128285	22	q13.2	2423	0.588379217250583
111	ADCY5	ENSG00000173175	3	q21.1	7026	0.574537572863868
63926	ANKEF1	ENSG00000132623	20	p12.2	3869	0.446911983881802
10479	SLC9A6	ENSG00000198689	X	q26.3	4730	0.445844342555369
85508	SCRT2	ENSG00000215397	20	p13	3577	0.656769850313536
5806	PTX3	ENSG00000163661	3	q25.32	1938	0.537810088187654
25827	FBXL2	ENSG00000153558	3	p22.3	3819	0.466170120510475
23554	TSPAN12	ENSG00000106025	7	q31.31	2720	0.452685869990986
10490	VTI1B	ENSG00000100568	14	q24.1	1492	0.480567093015501
10799	RPP40	ENSG00000124787	6	p25.1	1159	0.410149962761102
2330	FMO5	ENSG00000131781	1	q21.1	3574	0.431936202222162
259292	TAS2R46	ENSG00000226761	12	p13.2	930	0.387096774193548
283111	OR51V1	ENSG00000176742	11	p15.4	966	0.456521739130435
38	ACAT1	ENSG00000075239	11	q22.3	4391	0.423209955287237
8574	AKR7A2	ENSG00000053371	1	p36.13	3038	0.601816643887379
1337	COX6A1	ENSG00000111775	12	q24.31	572	0.565921794468507
140683	BPIFA2	ENSG00000131050	20	q11.21	1052	0.510804445631026
139065	SLITRK4	ENSG00000179542	X	q27.3	9255	0.560355170204675
5601	MAPK9	ENSG00000050748	5	q35.3	6153	0.44426681301028
5080	PAX6	ENSG00000007372	11	p13	10258	0.518873304666633
154872	C7orf77	ENSG00000275356	7	q31.33	669	0.431039726151573
9439	MED23	ENSG00000112282	6	q23.2	6167	0.422535746396225
7410	VAV2	ENSG00000160293	9	q34.2	5735	0.559748279470435
11230	PRAF2	ENSG00000243279	X	p11.23	1956	0.602638939708157
441150	C6orf226	ENSG00000221821	6	p21.1	552	0.596014492753623
283592	FAM181A-AS1	ENSG00000258584	14	q32.12	2402	0.538784607795184
128360	OR10T2	ENSG00000186306	1	q23.1	945	0.476190476190476
26287	ANKRD2	ENSG00000165887	10	q24.2	1451	0.600608538473252
23171	GPD1L	ENSG00000152642	3	p22.3	4062	0.513854730144105
9695	EDEM1	ENSG00000134109	3	p26.1	6373	0.504334106774046
49856	WRAP73	ENSG00000116213	1	p36.32	6613	0.580736545489882
23034	SAMD4A	ENSG00000020577	14	q22.2	11495	0.511223210171731
1610	DAO	ENSG00000110887	12	q24.11	2598	0.536696921056155
125336	LOXHD1	ENSG00000167210	18	q21.1	8497	0.529799733950752
4175	MCM6	ENSG00000076003	2	q21.3	3787	0.457950136523974
54870	QRICH1	ENSG00000198218	3	p21.31	3530	0.507350922751163
130	ADH6	ENSG00000172955	4	q23	3006	0.449925644037664
9819	TSC22D2	ENSG00000196428	3	q25.1	4042	0.452018913780833
89876	MAATS1	ENSG00000183833	3	q13.33	6929	0.42779884801673
3882	KRT32	ENSG00000108759	17	q21.2	2005	0.571778981815385
27201	GPR78	ENSG00000155269	4	p16.1	4498	0.617418207986212
219432	OR4C6	ENSG00000181903	11	q11	930	0.464516129032258
219743	TYSND1	ENSG00000156521	10	q22.1	4042	0.607070254688455
23782	AP1B1P1	ENSG00000234479	22	q12.3	827	0.579295518427016
9723	SEMA3E	ENSG00000170381	7	q21.11	6729	0.431238462822887
29894	29894	ENSG00000071894	8	q24.3	5376	0.612308242566406
100126351	100126351	ENSG00000071894	8	q24.3	82	0.74390243902439
100302196	100302196	ENSG00000071894	8	q24.3	84	0.773809523809524
94122	SYTL5	ENSG00000147041	X	p11.4	4883	0.451892719772644
9696	CROCC	ENSG00000058453	1	p36.13	9120	0.655428835251681
284184	C17orf89	ENSG00000224877	17	q25.3	566	0.666685041685042
9400	RECQL5	ENSG00000108469	17	q25.1	5489	0.570073250591439
100134229	JHDM1D-AS1	ENSG00000260231	7	q34	2380	0.495798319327731
100131827	ZNF717	ENSG00000227124	3	p12.3	5130	0.471811408063634
2009	EML1	ENSG00000066629	14	q32.2	5072	0.506207386701723
10519	CIB1	ENSG00000185043	15	q26.1	1308	0.586124973287622
9373	PLAA	ENSG00000137055	9	p21.2	4985	0.435840508216937
79838	TMC5	ENSG00000103534	16	p12.3	6228	0.477773469050397
3382	ICA1	ENSG00000003147	7	p21.3	3144	0.474984883700871
80178	C16orf59	ENSG00000162062	16	p13.3	3247	0.664732646817316
54534	MRPL50	ENSG00000136897	9	q31.1	1669	0.403728702646932
100132526	FGD5P1	ENSG00000275340	3	p25.1	3377	0.609532237927386
5957	RCVRN	ENSG00000109047	17	p13.1	1175	0.538284928425773
55839	CENPN	ENSG00000166451	16	q23.2	5307	0.42314397154352
84267	C9orf64	ENSG00000165118	9	q21.32	2563	0.52349492841113
50848	F11R	ENSG00000158769	1	q23.3	5113	0.533145484180453
57212	TP73-AS1	ENSG00000227372	1	p36.32	6455	0.579166486812627
4501	MT1X	ENSG00000187193	16	q13	560	0.522469788160165
2044	EPHA5	ENSG00000145242	4	q13.2	9325	0.455962749736738
648	BMI1	ENSG00000168283	10	p12.2	3430	0.398771952247775
50484	RRM2B	ENSG00000048392	8	q22.3	5200	0.43232170509629
7965	AIMP2	ENSG00000106305	7	p22.1	1219	0.530424874675606
337966	KRTAP6-1	ENSG00000184724	21	q22.11	219	0.584474885844749
148741	ANKRD35	ENSG00000198483	1	q21.1	3363	0.558287386892365
29922	NME7	ENSG00000143156	1	q24.2	5767	0.403597229731515
475	ATOX1	ENSG00000177556	5	q33.1	489	0.580793800974007
79571	GCC1	ENSG00000179562	7	q32.1	4132	0.545349070431227
414212	GLUD1P7	ENSG00000265366	10	q11.22	7358	0.377412340309867
84888	SPPL2A	ENSG00000138600	15	q21.2	2003	0.411116344172627
5007	OSBP	ENSG00000110048	11	q12.1	5083	0.4878576716367
53947	A4GALT	ENSG00000128274	22	q13.2	2549	0.657549579560988
494119	SPANXN2	ENSG00000268988	X	q27.3	1377	0.45845205539873
7763	ZFAND5	ENSG00000107372	9	q21.13	6267	0.501803464473793
8683	SRSF9	ENSG00000111786	12	q24.31	1651	0.511576501571406
643837	LINC01128	ENSG00000228794	1	p36.33	9233	0.561243783936712
8554	PIAS1	ENSG00000033800	15	q23	2324	0.444531914819825
100532731	COMMD3-BMI1	ENSG00000269897	10	p12.2	3388	0.39309925928589
200942	KLHDC8B	ENSG00000185909	3	p21.31	2521	0.640664786181972
90120	C9orf69	ENSG00000238227	9	q34.3	3205	0.729156283534965
11055	ZPBP	ENSG00000042813	7	p12.2	1226	0.41738123229548
25943	C20orf194	ENSG00000088854	20	p13	7613	0.475346703451354
7136	TNNI2	ENSG00000130598	11	p15.5	807	0.597042164204726
84272	YIPF4	ENSG00000119820	2	p22.3	1965	0.419640470663684
283989	TSEN54	ENSG00000182173	17	q25.1	2135	0.620477335689468
6856	SYPL1	ENSG00000008282	7	q22.3	2469	0.492051977033788
54827	NXPE4	ENSG00000137634	11	q23.2	2163	0.395073019727863
51465	UBE2J1	ENSG00000198833	6	q15	4342	0.469869622990375
120406	NXPE2	ENSG00000204361	11	q23.3	1778	0.39865231088759
56676	ASCL3	ENSG00000176009	11	p15.4	650	0.469580564784053
55967	NDUFA12	ENSG00000184752	12	q22	583	0.460753595041222
55275	VPS53	ENSG00000141252	17	p13.3	14225	0.489589745051794
283459	GATC	ENSG00000257218	12	q24.31	4346	0.562144594241241
6886	TAL1	ENSG00000162367	1	p33	5351	0.578628363922594
287015	TRIM42	ENSG00000155890	3	q23	2554	0.501376391073323
100507140	100507140	ENSG00000237166	2	q33.1	2050	0.446133987918146
256435	ST6GALNAC3	ENSG00000184005	1	p31.1	3621	0.461661802008179
27032	ATP2C1	ENSG00000017260	3	q22.1	7314	0.424625484001592
10695	CNPY3	ENSG00000137161	6	p21.1	1892	0.563155021666726
5479	PPIB	ENSG00000166794	15	q22.31	1858	0.553383907652472
3595	IL12RB2	ENSG00000081985	1	p31.3	4221	0.46924034545897
8638	OASL	ENSG00000135114	12	q24.31	2085	0.555147135957689
284467	FAM19A3	ENSG00000184599	1	p13.2	1133	0.57664254046294
84337	ELOF1	ENSG00000130165	19	p13.2	1222	0.580694771860874
342865	VSTM2B	ENSG00000187135	19	q12	1243	0.563179974968192
6095	RORA	ENSG00000069667	15	q22.2	11535	0.457531977373164
9123	9123	ENSG00000141526	17	q25.3	4238	0.67577952233525
85002	85002	ENSG00000186523	8	p23.1	2894	0.573801113258007
2329	FMO4	ENSG00000076258	1	q24.3	2139	0.423230410494085
8284	KDM5D	ENSG00000012817	Y	q11.223	6032	0.510487801159153
2538	G6PC	ENSG00000131482	17	q21.31	4161	0.488709171901942
64711	HS3ST6	ENSG00000162040	16	p13.3	1062	0.715022742587601
81501	DCSTAMP	ENSG00000164935	8	q22.3	1983	0.437969452152183
440243	GOLGA6L22	ENSG00000277865	15	q11.2	3777	0.506612012226083
100129550	100129550	ENSG00000273033	3	q21.1	5904	0.436314363143631
84626	KRBA1	ENSG00000133619	7	q36.1	4210	0.642536553647114
79029	SPATA5L1	ENSG00000171763	15	q21.1	2609	0.450441140092408
9568	GABBR2	ENSG00000136928	9	q22.33	5788	0.520000953768412
29855	UBN1	ENSG00000118900	16	p13.3	8206	0.51640792513164
54106	TLR9	ENSG00000239732	3	p21.2	4374	0.594783433285623
390093	OR10A6	ENSG00000279000	11	p15.4	945	0.414814814814815
56897	WRNIP1	ENSG00000124535	6	p25.2	2652	0.536684302738414
8938	BAIAP3	ENSG00000007516	16	p13.3	5218	0.634363307027047
2022	ENG	ENSG00000106991	9	q34.11	4430	0.599361926508352
2815	GP9	ENSG00000169704	3	q21.3	858	0.639968725411101
256144	OR4C3	ENSG00000176547	11	p11.2	990	0.452525252525253
4915	NTRK2	ENSG00000148053	9	q21.33	19721	0.467962488053427
6741	SSB	ENSG00000138385	2	q31.1	1944	0.394126358087443
1857	DVL3	ENSG00000161202	3	q27.1	5536	0.590832770854254
83544	DNAL1	ENSG00000119661	14	q24.3	8570	0.444578766513703
90410	IFT20	ENSG00000109083	17	q11.2	1447	0.494769397851118
1557	CYP2C19	ENSG00000165841	10	q23.33	2433	0.456295307810903
10311	DSCR3	ENSG00000157538	21	q22.13	4062	0.516967103938419
57002	YAE1D1	ENSG00000241127	7	p14.1	871	0.442458364067902
5813	PURA	ENSG00000185129	5	q31.3	5294	0.399508877975066
26595	OR8B2	ENSG00000204293	11	q24.2	942	0.41932059447983
2307	FOXS1	ENSG00000179772	20	q11.21	1318	0.641881638846737
389177	TMEM212	ENSG00000186329	3	q26.31	1881	0.46266660839129
55775	TDP1	ENSG00000042088	14	q32.11	5298	0.474000807049112
103910	MYL12B	ENSG00000118680	18	p11.31	1178	0.522940365446127
129138	129138	ENSG00000100124	22	q13.1	2099	0.601847493322607
724028	724028	ENSG00000100124	22	q13.1	100	0.71
9456	HOMER1	ENSG00000152413	5	q14.1	4312	0.422252433532375
57149	LYRM1	ENSG00000102897	16	p12.3	2965	0.525044227196252
7031	TFF1	ENSG00000160182	21	q22.3	492	0.572524749048114
4659	PPP1R12A	ENSG00000058272	12	q21.31	8566	0.408773964658756
25907	TMEM158	ENSG00000249992	3	p21.31	1859	0.669176976869285
92291	CAPN13	ENSG00000162949	2	p23.1	4432	0.52863454448705
100329135	TRPC5OS	ENSG00000204025	X	q23	3014	0.441736051854915
100462977	MTRNR2L1	ENSG00000256618	17	p11.2	1555	0.410932475884244
255252	LRRC57	ENSG00000180979	15	q15.2	2651	0.503221706168162
79415	C17orf62	ENSG00000178927	17	q25.3	5926	0.639407193684966
909	CD1A	ENSG00000158477	1	q23.1	2095	0.486279977160636
29098	RANGRF	ENSG00000108961	17	p13.1	1166	0.589131938337225
84365	NIFK	ENSG00000155438	2	q14.3	2248	0.435468308930272
113000	RPUSD1	ENSG00000007376	16	p13.3	2277	0.672516653370384
124460	SNX20	ENSG00000167208	16	q12.1	4404	0.581192378961323
64968	MRPS6	ENSG00000243927	21	q22.11	990	0.546258209050279
3784	KCNQ1	ENSG00000053918	11	p15.5	3617	0.604791516287518
5426	POLE	ENSG00000177084	12	q24.33	9377	0.553846655173698
64135	IFIH1	ENSG00000115267	2	q24.2	4218	0.393972257492418
256472	TMEM151A	ENSG00000179292	11	q13.2	2530	0.725414877858954
6526	SLC5A3	ENSG00000198743	21	q22.11	11623	0.539074030367398
11219	TREX2	ENSG00000183479	X	q28	1255	0.664995534080882
389075	RESP18	ENSG00000182698	2	q35	1140	0.534346008678071
3770	KCNJ14	ENSG00000182324	19	q13.33	3272	0.576240968162558
7004	TEAD4	ENSG00000197905	12	p13.33	2161	0.616119481754887
10111	RAD50	ENSG00000113522	5	q31.1	7052	0.381800213311972
56146	PCDHA2	ENSG00000204969	5	q31.3	6045	0.497952418340727
2252	FGF7	ENSG00000140285	15	q21.2	3936	0.37587132005607
56147	PCDHA1	ENSG00000204970	5	q31.3	5436	0.541541272361184
3655	ITGA6	ENSG00000091409	2	q31.1	6044	0.451449584885237
100130417	100130417	ENSG00000223764	1	p36.33	496	0.626577420873537
60495	HPSE2	ENSG00000172987	10	q24.2	4419	0.482445869005278
150365	MEI1	ENSG00000167077	22	q13.2	6404	0.532586953117719
23130	ATG2A	ENSG00000110046	11	q13.1	6552	0.633213789306965
2899	GRIK3	ENSG00000163873	1	p34.3	9588	0.568650515523431
408	ARRB1	ENSG00000137486	11	q13.4	7522	0.562468023344372
27430	MAT2B	ENSG00000038274	5	q34	3882	0.457856651921747
6450	SH3BGR	ENSG00000185437	21	q22.2	1286	0.487132746462275
55620	STAP2	ENSG00000178078	19	p13.3	2051	0.589343266206224
901	CCNG2	ENSG00000138764	4	q21.1	6241	0.452150690284405
1154	CISH	ENSG00000114737	3	p21.2	2268	0.633327502749809
3201	HOXA4	ENSG00000197576	7	p15.2	1728	0.601327725022837
1644	DDC	ENSG00000132437	7	p12.1	2487	0.519864361158971
171169	SPACA4	ENSG00000177202	19	q13.33	972	0.601851851851852
139411	PTCHD1	ENSG00000165186	X	p22.11	6474	0.508885899189445
9081	PRY	ENSG00000169789	Y	q11.223	1353	0.4940020495042
3249	HPN	ENSG00000105707	19	q13.11	3139	0.621240699808142
1770	DNAH9	ENSG00000007174	17	p12	15628	0.507374235889606
285016	FAM150B	ENSG00000189292	2	p25.3	1398	0.536474436250422
3200	HOXA3	ENSG00000105997	7	p15.2	3476	0.50209346166927
402415	XKRX	ENSG00000182489	X	q22.1	2851	0.496946122714249
79074	C2orf49	ENSG00000135974	2	q12.2	887	0.43907412195924
643834	PGA3	ENSG00000229859	11	q12.2	1396	0.576280173306709
146439	BICDL2	ENSG00000162069	16	p13.3	4242	0.648370225010764
9209	LRRFIP2	ENSG00000093167	3	p22.2	3841	0.454148942812907
55122	AKIRIN2	ENSG00000135334	6	q15	1932	0.452035748684893
152098	ZCWPW2	ENSG00000206559	3	p24.1	1791	0.410351984925572
100133985	100133985	ENSG00000231327	2	p13.3	661	0.636824675939067
10804	GJB6	ENSG00000121742	13	q12.11	2514	0.527794308698206
22897	CEP164	ENSG00000110274	11	q23.3	10090	0.559840223835258
51593	SRRT	ENSG00000087087	7	q22.1	3013	0.579635651029835
7703	PCGF2	ENSG00000277258	17	q12	2607	0.583678081144074
57579	FAM135A	ENSG00000082269	6	q13	9670	0.393776585416633
8549	LGR5	ENSG00000139292	12	q21.1	4893	0.434259310715161
3479	IGF1	ENSG00000017427	12	q23.2	7814	0.467061884677696
51367	POP5	ENSG00000167272	12	q24.31	801	0.527243893787372
730051	ZNF814	ENSG00000204514	19	q13.43	8639	0.509811172206939
51131	PHF11	ENSG00000136147	13	q14.2	2843	0.433524643720287
1994	ELAVL1	ENSG00000066044	19	p13.2	6058	0.560676828285924
3355	HTR1F	ENSG00000179097	3	p11.1	3178	0.428117750399784
26058	GIGYF2	ENSG00000204120	2	q37.1	10337	0.472208632291445
3684	ITGAM	ENSG00000169896	16	p11.2	5233	0.557648497384952
65059	RAPH1	ENSG00000173166	2	q33.2	10601	0.447942129313551
22953	P2RX2	ENSG00000187848	12	q24.33	1932	0.615838234878758
4292	MLH1	ENSG00000076242	3	p22.2	3194	0.450202534431782
26261	FBXO24	ENSG00000106336	7	q22.1	2859	0.587938796000608
377007	KLHL30	ENSG00000168427	2	q37.3	3685	0.624079027487845
10197	PSME3	ENSG00000131467	17	q21.31	4501	0.482880920804118
126308	MOB3A	ENSG00000172081	19	p13.3	3371	0.611292483235296
9477	MED20	ENSG00000124641	6	p21.1	2738	0.54922028298
951	CD37	ENSG00000104894	19	q13.33	3579	0.579875356666102
57509	MTUS1	ENSG00000129422	8	p22	8057	0.420732573057432
79959	CEP76	ENSG00000101624	18	p11.21	3532	0.407568424679207
10252	SPRY1	ENSG00000164056	4	q28.1	3041	0.569357684670892
11278	KLF12	ENSG00000118922	13	q22.1	11468	0.467586323116414
6718	AKR1D1	ENSG00000122787	7	q33	3336	0.460823124030893
649159	LINC00273	ENSG00000256642	16	p11.2	1452	0.703856749311295
23650	TRIM29	ENSG00000137699	11	q23.3	3989	0.563499697516171
29942	PURG	ENSG00000172733	8	p12	3768	0.444893519645552
3773	KCNJ16	ENSG00000153822	17	q24.3	4460	0.447239515003646
11009	IL24	ENSG00000162892	1	q32.1	1979	0.501508742284804
3092	HIP1	ENSG00000127946	7	q11.23	8033	0.536496356714904
100505724	KRTAP9-7	ENSG00000180386	17	q21.2	510	0.631372549019608
5021	OXTR	ENSG00000180914	3	p25.3	4360	0.599182393127706
729013	ZBED5-AS1	ENSG00000247271	11	p15.4	1113	0.481267842335939
541466	CT45A1	ENSG00000268940	X	q26.3	1008	0.463794218937005
441521	CT45A5	ENSG00000228836	X	q26.3	1577	0.486162069572053
147179	WIPF2	ENSG00000171475	17	q21.2	6011	0.558720598460252
84939	MUM1	ENSG00000160953	19	p13.3	5809	0.533544675427611
30837	SOCS7	ENSG00000274211	17	q12	8725	0.532201992198359
10783	NEK6	ENSG00000119408	9	q33.3	3263	0.605272885199874
11083	DIDO1	ENSG00000101191	20	q13.33	13328	0.5344306345718
5239	PGM5	ENSG00000154330	9	q21.11	3338	0.525154755206124
9887	SMG7	ENSG00000116698	1	q25.3	6215	0.486695062474407
4225	MEP1B	ENSG00000141434	18	q12.1	2311	0.425603293523208
222698	NKAPL	ENSG00000189134	6	p22.1	1662	0.450060168471721
84914	ZNF587	ENSG00000198466	19	q13.43	8601	0.545152169138324
84547	PGBD1	ENSG00000137338	6	p22.1	3135	0.503651604204268
9652	TTC37	ENSG00000198677	5	q15	5704	0.407099504081371
