hgnc_symbol	ensembl_gene_id	chromosome_name	feature	included
CDK5R1	ENSG00000176749	17	CDK5R1|8851	TRUE
CDK5R2	ENSG00000171450	2	CDK5R2|8941	TRUE
CDK5RAP1	ENSG00000101391	20	CDK5RAP1|51654	TRUE
CDK5RAP2	ENSG00000136861	9	CDK5RAP2|55755	TRUE
CDK5RAP3	ENSG00000108465	17	CDK5RAP3|80279	TRUE
CDK5	ENSG00000164885	7	CDK5|1020	TRUE
CDK6	ENSG00000105810	7	CDK6|1021	TRUE
CDK7	ENSG00000134058	5	CDK7|1022	TRUE
CDK8	ENSG00000132964	13	CDK8|1024	TRUE
1025	ENSG00000136807	9	CDK9|1025	TRUE
CDKAL1	ENSG00000145996	6	CDKAL1|54901	TRUE
CDKL1	ENSG00000100490	14	CDKL1|8814	FALSE
CDKL2	ENSG00000138769	4	CDKL2|8999	TRUE
CDKL3	ENSG00000006837	5	CDKL3|51265	FALSE
CDKL4	ENSG00000205111	2	CDKL4|344387	FALSE
CDKL5	ENSG00000008086	X	CDKL5|6792	FALSE
CDKN1A	ENSG00000124762	6	CDKN1A|1026	TRUE
CDKN1B	ENSG00000111276	12	CDKN1B|1027	TRUE
CDKN1C	ENSG00000129757	11	CDKN1C|1028	TRUE
CDKN2AIPNL	ENSG00000237190	5	CDKN2AIPNL|91368	TRUE
CDKN2AIP	ENSG00000168564	4	CDKN2AIP|55602	TRUE
CDKN2A	ENSG00000147889	9	CDKN2A|1029	TRUE
CDKN2B-AS1	ENSG00000240498	9	CDKN2BAS|100048912	FALSE
CDKN2B	ENSG00000147883	9	CDKN2B|1030	TRUE
CDKN2C	ENSG00000123080	1	CDKN2C|1031	TRUE
CDKN2D	ENSG00000129355	19	CDKN2D|1032	TRUE
CDKN3	ENSG00000100526	14	CDKN3|1033	FALSE
CDNF	ENSG00000185267	10	CDNF|441549	FALSE
CDO1	ENSG00000129596	5	CDO1|1036	TRUE
CDON	ENSG00000064309	11	CDON|50937	TRUE
CDR1	ENSG00000184258	X	CDR1|1038	FALSE
CDR2L	ENSG00000109089	17	CDR2L|30850	TRUE
1039	ENSG00000140743	16	CDR2|1039	TRUE
CDRT15	ENSG00000223510	17	CDRT15|146822	FALSE
CDRT4	ENSG00000239704	17	CDRT4|284040	FALSE
CDS1	ENSG00000163624	4	CDS1|1040	TRUE
CDS2	ENSG00000101290	20	CDS2|8760	TRUE
CDT1	ENSG00000167513	16	CDT1|81620	TRUE
CDV3	ENSG00000091527	3	CDV3|55573	TRUE
CDX1	ENSG00000113722	5	CDX1|1044	FALSE
CDX2	ENSG00000165556	13	CDX2|1045	FALSE
CDX4	ENSG00000131264	X	CDX4|1046	FALSE
CDYL2	ENSG00000166446	16	CDYL2|124359	FALSE
CDYL	ENSG00000153046	6	CDYL|9425	TRUE
CEACAM16	ENSG00000213892	19	CEACAM16|388551	FALSE
CEACAM19	ENSG00000186567	19	CEACAM19|56971	FALSE
CEACAM1	ENSG00000079385	19	CEACAM1|634	FALSE
CEACAM20	ENSG00000273777	19	CEACAM20|125931	FALSE
CEACAM21	ENSG00000007129	19	CEACAM21|90273	FALSE
CEACAM22P	ENSG00000230666	19	CEACAM22P|388550	FALSE
CEACAM3	ENSG00000170956	19	CEACAM3|1084	FALSE
CEACAM4	ENSG00000105352	19	CEACAM4|1089	FALSE
CEACAM5	ENSG00000105388	19	CEACAM5|1048	FALSE
CEACAM6	ENSG00000086548	19	CEACAM6|4680	FALSE
CEACAM7	ENSG00000007306	19	CEACAM7|1087	FALSE
CEACAM8	ENSG00000124469	19	CEACAM8|1088	FALSE
CEBPA	ENSG00000245848	19	CEBPA|1050	TRUE
CEBPB	ENSG00000172216	20	CEBPB|1051	TRUE
CEBPD	ENSG00000221869	8	CEBPD|1052	TRUE
CEBPE	ENSG00000092067	14	CEBPE|1053	FALSE
CEBPG	ENSG00000153879	19	CEBPG|1054	TRUE
CEBPZ	ENSG00000115816	2	CEBPZ|10153	TRUE
CECR1	ENSG00000093072	22	CECR1|51816	TRUE
CECR2	ENSG00000099954	22	CECR2|27443	TRUE
CECR5-AS1	ENSG00000185837	22	CECR4|100130717	FALSE
CECR5	ENSG00000069998	22	CECR5|27440	TRUE
CECR6	ENSG00000183307	22	CECR6|27439	TRUE
CECR7	ENSG00000237438	22	CECR7|100130418	FALSE
CELA1	ENSG00000139610	12	CELA1|1990	FALSE
CELA2A	ENSG00000142615	1	CELA2A|63036	FALSE
CELA2B	ENSG00000215704	1	CELA2B|51032	FALSE
CELA3A	ENSG00000142789	1	CELA3A|10136	FALSE
CELA3B	ENSG00000219073	1	CELA3B|23436	FALSE
CELF1	ENSG00000149187	11	CELF1|10658	TRUE
CELF2	ENSG00000048740	10	CELF2|10659	TRUE
CELF3	ENSG00000159409	1	CELF3|11189	TRUE
CELF4	ENSG00000101489	18	CELF4|56853	TRUE
CELF5	ENSG00000161082	19	CELF5|60680	TRUE
CELF6	ENSG00000140488	15	CELF6|60677	TRUE
CELSR1	ENSG00000075275	22	CELSR1|9620	TRUE
CELSR2	ENSG00000143126	1	CELSR2|1952	TRUE
1951	ENSG00000008300	3	CELSR3|1951	TRUE
CEL	ENSG00000170835	9	CEL|1056	FALSE
CEMP1	ENSG00000205923	16	CEMP1|752014	FALSE
CEND1	ENSG00000184524	11	CEND1|51286	TRUE
CENPA	ENSG00000115163	2	CENPA|1058	FALSE
CENPBD1	ENSG00000177946	16	CENPBD1|92806	TRUE
CENPB	ENSG00000125817	20	CENPB|1059	TRUE
CENPC	ENSG00000145241	4	CENPC1|1060	TRUE
CENPE	ENSG00000138778	4	CENPE|1062	TRUE
CENPF	ENSG00000117724	1	CENPF|1063	TRUE
CENPH	ENSG00000153044	5	CENPH|64946	TRUE
CENPI	ENSG00000102384	X	CENPI|2491	FALSE
CENPJ	ENSG00000151849	13	CENPJ|55835	FALSE
CENPK	ENSG00000123219	5	CENPK|64105	FALSE
CENPL	ENSG00000120334	1	CENPL|91687	FALSE
CENPM	ENSG00000100162	22	CENPM|79019	FALSE
CENPN	ENSG00000166451	16	CENPN|55839	FALSE
CENPO	ENSG00000138092	2	CENPO|79172	FALSE
CENPP	ENSG00000188312	9	CENPP|401541	FALSE
CENPQ	ENSG00000031691	6	CENPQ|55166	TRUE
CENPT	ENSG00000102901	16	CENPT|80152	TRUE
CENPV	ENSG00000166582	17	CENPV|201161	TRUE
CENPW	ENSG00000203760	6	CENPW|387103	FALSE
CNTRL	ENSG00000119397	9	CEP110|11064	TRUE
CEP120	ENSG00000168944	5	CEP120|153241	TRUE
CEP135	ENSG00000174799	4	CEP135|9662	FALSE
CEP152	ENSG00000103995	15	CEP152|22995	FALSE
CEP164	ENSG00000110274	11	CEP164|22897	TRUE
645455	ENSG00000143702	1	CEP170L|645455	FALSE
9859	ENSG00000143702	1	CEP170|9859	TRUE
CEP192	ENSG00000101639	18	CEP192|55125	TRUE
CEP250	ENSG00000126001	20	CEP250|11190	TRUE
CEP290	ENSG00000198707	12	CEP290|80184	TRUE
CEP350	ENSG00000135837	1	CEP350|9857	TRUE
CEP55	ENSG00000138180	10	CEP55|55165	FALSE
CEP57	ENSG00000166037	11	CEP57|9702	TRUE
CEP63	ENSG00000182923	3	CEP63|80254	TRUE
CEP68	ENSG00000011523	2	CEP68|23177	TRUE
CEP70	ENSG00000114107	3	CEP70|80321	TRUE
CEP72	ENSG00000112877	5	CEP72|55722	FALSE
CEP76	ENSG00000101624	18	CEP76|79959	FALSE
CEP78	ENSG00000148019	9	CEP78|84131	TRUE
CEP97	ENSG00000182504	3	CEP97|79598	TRUE
CEPT1	ENSG00000134255	1	CEPT1|10390	TRUE
CER1	ENSG00000147869	9	CER1|9350	FALSE
CERCAM	ENSG00000167123	9	CERCAM|51148	TRUE
CERKL	ENSG00000188452	2	CERKL|375298	FALSE
CERK	ENSG00000100422	22	CERK|64781	TRUE
CES1	ENSG00000198848	16	CES1|1066	FALSE
CES2	ENSG00000172831	16	CES2|8824	TRUE
CES3	ENSG00000172828	16	CES3|23491	FALSE
CES1P1	ENSG00000228695	16	CES4|51716	FALSE
CES5A	ENSG00000159398	16	CES7|221223	FALSE
CES4A	ENSG00000172824	16	CES8|283848	FALSE
CETN1	ENSG00000177143	18	CETN1|1068	FALSE
CETN2	ENSG00000147400	X	CETN2|1069	TRUE
CETN3	ENSG00000153140	5	CETN3|1070	TRUE
CETP	ENSG00000087237	16	CETP|1071	FALSE
CFC1B	ENSG00000152093	2	CFC1B|653275	FALSE
CFDP1	ENSG00000153774	16	CFDP1|10428	TRUE
CFD	ENSG00000197766	19	CFD|1675	FALSE
CFHR1	ENSG00000244414	1	CFHR1|3078	FALSE
CFHR2	ENSG00000080910	1	CFHR2|3080	FALSE
CFHR3	ENSG00000116785	1	CFHR3|10878	FALSE
CFHR4	ENSG00000134365	1	CFHR4|10877	FALSE
CFHR5	ENSG00000134389	1	CFHR5|81494	FALSE
CFH	ENSG00000000971	1	CFH|3075	TRUE
CFI	ENSG00000205403	4	CFI|3426	TRUE
CFL1	ENSG00000172757	11	CFL1|1072	FALSE
CFL2	ENSG00000165410	14	CFL2|1073	TRUE
CFLAR	ENSG00000003402	2	CFLAR|8837	TRUE
CFL1P1	ENSG00000223820	10	CFLP1|142913	FALSE
CFP	ENSG00000126759	X	CFP|5199	FALSE
CFTR	ENSG00000001626	7	CFTR|1080	FALSE
N4BP2L2-IT2	ENSG00000281026	13	CG030|116828	FALSE
CGA	ENSG00000135346	6	CGA|1081	FALSE
CGB1	ENSG00000267631	19	CGB1|114335	FALSE
CGB2	ENSG00000104818	19	CGB2|114336	FALSE
CGB5	ENSG00000189052	19	CGB5|93659	FALSE
CGB7	ENSG00000196337	19	CGB7|94027	FALSE
CGB8	ENSG00000213030	19	CGB8|94115	FALSE
CGB3	ENSG00000104827	19	CGB|1082	FALSE
CGGBP1	ENSG00000163320	3	CGGBP1|8545	TRUE
CGNL1	ENSG00000128849	15	CGNL1|84952	TRUE
CGN	ENSG00000143375	1	CGN|57530	FALSE
CGREF1	ENSG00000138028	2	CGREF1|10669	TRUE
CGRRF1	ENSG00000100532	14	CGRRF1|10668	TRUE
CH25H	ENSG00000138135	10	CH25H|9023	TRUE
CHAC1	ENSG00000128965	15	CHAC1|79094	FALSE
CHAC2	ENSG00000143942	2	CHAC2|494143	FALSE
CHADL	ENSG00000100399	22	CHADL|150356	TRUE
CHAD	ENSG00000136457	17	CHAD|1101	FALSE
CHAF1A	ENSG00000167670	19	CHAF1A|10036	TRUE
CHAF1B	ENSG00000159259	21	CHAF1B|8208	FALSE
CHAT	ENSG00000070748	10	CHAT|1103	FALSE
CHCHD10	ENSG00000250479	22	CHCHD10|400916	TRUE
CHCHD1	ENSG00000172586	10	CHCHD1|118487	TRUE
CHCHD2	ENSG00000106153	7	CHCHD2|51142	TRUE
CHCHD3	ENSG00000106554	7	CHCHD3|54927	TRUE
CHCHD4	ENSG00000163528	3	CHCHD4|131474	FALSE
CHCHD5	ENSG00000125611	2	CHCHD5|84269	FALSE
CHCHD6	ENSG00000159685	3	CHCHD6|84303	TRUE
CHCHD7	ENSG00000170791	8	CHCHD7|79145	TRUE
COA4	ENSG00000181924	11	CHCHD8|51287	TRUE
CHD1L	ENSG00000131778	1	CHD1L|9557	TRUE
CHD1	ENSG00000153922	5	CHD1|1105	TRUE
1106	ENSG00000173575	15	CHD2|1106	TRUE
CHD3	ENSG00000170004	17	CHD3|1107	TRUE
CHD4	ENSG00000111642	12	CHD4|1108	TRUE
CHD5	ENSG00000116254	1	CHD5|26038	TRUE
CHD6	ENSG00000124177	20	CHD6|84181	TRUE
CHD7	ENSG00000171316	8	CHD7|55636	TRUE
CHD8	ENSG00000100888	14	CHD8|57680	TRUE
CHD9	ENSG00000177200	16	CHD9|80205	TRUE
CHDH	ENSG00000016391	3	CHDH|55349	TRUE
CHEK1	ENSG00000149554	11	CHEK1|1111	FALSE
CHEK2	ENSG00000183765	22	CHEK2|11200	FALSE
CHERP	ENSG00000085872	19	CHERP|10523	TRUE
CHFR	ENSG00000072609	12	CHFR|55743	TRUE
CHGA	ENSG00000100604	14	CHGA|1113	TRUE
CHGB	ENSG00000089199	20	CHGB|1114	TRUE
CHI3L1	ENSG00000133048	1	CHI3L1|1116	TRUE
CHI3L2	ENSG00000064886	1	CHI3L2|1117	TRUE
CHIA	ENSG00000134216	1	CHIA|27159	FALSE
CHIC1	ENSG00000204116	X	CHIC1|53344	TRUE
CHIC2	ENSG00000109220	4	CHIC2|26511	FALSE
CHID1	ENSG00000177830	11	CHID1|66005	TRUE
CHIT1	ENSG00000133063	1	CHIT1|1118	TRUE
CHKA	ENSG00000110721	11	CHKA|1119	TRUE
CHKB	ENSG00000100288	22	CHKB|1120	FALSE
CHL1	ENSG00000134121	3	CHL1|10752	TRUE
CHML	ENSG00000203668	1	CHML|1122	TRUE
CHMP1A	ENSG00000131165	16	CHMP1A|5119	TRUE
CHMP1B	ENSG00000255112	18	CHMP1B|57132	TRUE
CHMP2A	ENSG00000130724	19	CHMP2A|27243	TRUE
CHMP2B	ENSG00000083937	3	CHMP2B|25978	TRUE
CHMP4A	ENSG00000254505	14	CHMP4A|29082	TRUE
CHMP4B	ENSG00000101421	20	CHMP4B|128866	TRUE
CHMP4C	ENSG00000164695	8	CHMP4C|92421	FALSE
CHMP5	ENSG00000086065	9	CHMP5|51510	TRUE
CHMP6	ENSG00000176108	17	CHMP6|79643	TRUE
CHMP7	ENSG00000147457	8	CHMP7|91782	TRUE
CHM	ENSG00000188419	X	CHM|1121	TRUE
CHN1	ENSG00000128656	2	CHN1|1123	TRUE
1124	ENSG00000106069	7	CHN2|1124	TRUE
CHODL	ENSG00000154645	21	CHODL|140578	FALSE
CHORDC1	ENSG00000110172	11	CHORDC1|26973	TRUE
CHP2	ENSG00000166869	16	CHP2|63928	FALSE
54480	ENSG00000033100	7	CHPF2|54480	TRUE
CHPF	ENSG00000123989	2	CHPF|79586	TRUE
CHPT1	ENSG00000111666	12	CHPT1|56994	TRUE
CHP1	ENSG00000187446	15	CHP|11261	TRUE
CHRAC1	ENSG00000104472	8	CHRAC1|54108	TRUE
CHRDL1	ENSG00000101938	X	CHRDL1|91851	TRUE
CHRDL2	ENSG00000054938	11	CHRDL2|25884	FALSE
CHRD	ENSG00000090539	3	CHRD|8646	TRUE
CHRM1	ENSG00000168539	11	CHRM1|1128	TRUE
CHRM2	ENSG00000181072	7	CHRM2|1129	FALSE
CHRM3	ENSG00000133019	1	CHRM3|1131	FALSE
CHRM4	ENSG00000180720	11	CHRM4|1132	FALSE
CHRM5	ENSG00000184984	15	CHRM5|1133	FALSE
CHRNA10	ENSG00000129749	11	CHRNA10|57053	FALSE
CHRNA1	ENSG00000138435	2	CHRNA1|1134	FALSE
CHRNA2	ENSG00000120903	8	CHRNA2|1135	FALSE
CHRNA3	ENSG00000080644	15	CHRNA3|1136	FALSE
1137	ENSG00000101204	20	CHRNA4|1137	TRUE
CHRNA5	ENSG00000169684	15	CHRNA5|1138	FALSE
CHRNA6	ENSG00000147434	8	CHRNA6|8973	FALSE
1139	ENSG00000175344	15	CHRNA7|1139	FALSE
CHRNA9	ENSG00000174343	4	CHRNA9|55584	FALSE
CHRNB1	ENSG00000170175	17	CHRNB1|1140	TRUE
CHRNB2	ENSG00000160716	1	CHRNB2|1141	TRUE
CHRNB3	ENSG00000147432	8	CHRNB3|1142	FALSE
CHRNB4	ENSG00000117971	15	CHRNB4|1143	FALSE
CHRND	ENSG00000135902	2	CHRND|1144	FALSE
CHRNE	ENSG00000108556	17	CHRNE|1145	FALSE
CHRNG	ENSG00000196811	2	CHRNG|1146	FALSE
CHST10	ENSG00000115526	2	CHST10|9486	TRUE
CHST11	ENSG00000171310	12	CHST11|50515	TRUE
55501	ENSG00000136213	7	CHST12|55501	TRUE
CHST13	ENSG00000180767	3	CHST13|166012	FALSE
CHST14	ENSG00000169105	15	CHST14|113189	TRUE
CHST15	ENSG00000182022	10	CHST15|51363	TRUE
CHST1	ENSG00000175264	11	CHST1|8534	TRUE
CHST2	ENSG00000175040	3	CHST2|9435	TRUE
CHST3	ENSG00000122863	10	CHST3|9469	TRUE
CHST4	ENSG00000140835	16	CHST4|10164	FALSE
CHST5	ENSG00000135702	16	CHST5|23563	FALSE
CHST6	ENSG00000183196	16	CHST6|4166	TRUE
CHST7	ENSG00000147119	X	CHST7|56548	TRUE
CHST8	ENSG00000124302	19	CHST8|64377	FALSE
CHST9	ENSG00000154080	18	CHST9|83539	TRUE
CHSY1	ENSG00000131873	15	CHSY1|22856	TRUE
CHSY3	ENSG00000198108	5	CHSY3|337876	FALSE
CHTF18	ENSG00000127586	16	CHTF18|63922	TRUE
CHTF8	ENSG00000168802	16	CHTF8|54921	TRUE
CHUK	ENSG00000213341	10	CHUK|1147	TRUE
CHURC1	ENSG00000258289	14	CHURC1|91612	TRUE
CIAO1	ENSG00000144021	2	CIAO1|9391	TRUE
CIAPIN1	ENSG00000005194	16	CIAPIN1|57019	TRUE
CIB1	ENSG00000185043	15	CIB1|10519	TRUE
CIB2	ENSG00000136425	15	CIB2|10518	FALSE
CIB3	ENSG00000141977	19	CIB3|117286	FALSE
CIB4	ENSG00000157884	2	CIB4|130106	FALSE
CIC	ENSG00000079432	19	CIC|23152	TRUE
CIDEA	ENSG00000176194	18	CIDEA|1149	FALSE
CIDEB	ENSG00000136305	14	CIDEB|27141	FALSE
CIDEC	ENSG00000187288	3	CIDEC|63924	FALSE
CIITA	ENSG00000179583	16	CIITA|4261	TRUE
CILP2	ENSG00000160161	19	CILP2|148113	FALSE
CILP	ENSG00000138615	15	CILP|8483	FALSE
CINP	ENSG00000100865	14	CINP|51550	TRUE
CIR1	ENSG00000138433	2	CIR1|9541	TRUE
CIRBP	ENSG00000099622	19	CIRBP|1153	FALSE
UTP4	ENSG00000141076	16	CIRH1A|84916	TRUE
CISD1	ENSG00000122873	10	CISD1|55847	TRUE
CISD2	ENSG00000145354	4	CISD2|493856	TRUE
CISD3	ENSG00000277972	17	CISD3|284106	TRUE
CISH	ENSG00000114737	3	CISH|1154	FALSE
CITED1	ENSG00000125931	X	CITED1|4435	TRUE
CITED2	ENSG00000164442	6	CITED2|10370	TRUE
CITED4	ENSG00000179862	1	CITED4|163732	FALSE
11113	ENSG00000122966	12	CIT|11113	TRUE
CIZ1	ENSG00000148337	9	CIZ1|25792	TRUE
CKAP2L	ENSG00000169607	2	CKAP2L|150468	FALSE
CKAP2	ENSG00000136108	13	CKAP2|26586	TRUE
CKAP4	ENSG00000136026	12	CKAP4|10970	TRUE
CKAP5	ENSG00000175216	11	CKAP5|9793	TRUE
CKB	ENSG00000166165	14	CKB|1152	FALSE
CKLF	ENSG00000217555	16	CKLF|51192	FALSE
CKMT1A	ENSG00000223572	15	CKMT1A|548596	TRUE
CKMT1B	ENSG00000237289	15	CKMT1B|1159	TRUE
CKMT2	ENSG00000131730	5	CKMT2|1160	FALSE
CKM	ENSG00000104879	19	CKM|1158	FALSE
CKS1B	ENSG00000173207	1	CKS1B|1163	FALSE
CKS2	ENSG00000123975	9	CKS2|1164	TRUE
CLASP1	ENSG00000074054	2	CLASP1|23332	TRUE
CLASP2	ENSG00000163539	3	CLASP2|23122	TRUE
CLCA1	ENSG00000016490	1	CLCA1|1179	FALSE
CLCA2	ENSG00000137975	1	CLCA2|9635	FALSE
CLCA3P	ENSG00000153923	1	CLCA3P|9629	FALSE
CLCA4	ENSG00000016602	1	CLCA4|22802	FALSE
CLCC1	ENSG00000121940	1	CLCC1|23155	TRUE
CLCF1	ENSG00000175505	11	CLCF1|23529	FALSE
CLCN1	ENSG00000188037	7	CLCN1|1180	FALSE
CLCN2	ENSG00000114859	3	CLCN2|1181	FALSE
CLCN3	ENSG00000109572	4	CLCN3|1182	TRUE
CLCN4	ENSG00000073464	X	CLCN4|1183	TRUE
CLCN5	ENSG00000171365	X	CLCN5|1184	FALSE
CLCN6	ENSG00000011021	1	CLCN6|1185	TRUE
CLCN7	ENSG00000103249	16	CLCN7|1186	TRUE
CLCNKA	ENSG00000186510	1	CLCNKA|1187	FALSE
CLCNKB	ENSG00000184908	1	CLCNKB|1188	FALSE
CLC	ENSG00000105205	19	CLC|1178	FALSE
CLDN10	ENSG00000134873	13	CLDN10|9071	TRUE
CLDN11	ENSG00000013297	3	CLDN11|5010	TRUE
CLDN12	ENSG00000157224	7	CLDN12|9069	TRUE
CLDN14	ENSG00000159261	21	CLDN14|23562	FALSE
CLDN15	ENSG00000106404	7	CLDN15|24146	FALSE
CLDN16	ENSG00000113946	3	CLDN16|10686	FALSE
CLDN17	ENSG00000156282	21	CLDN17|26285	FALSE
CLDN18	ENSG00000066405	3	CLDN18|51208	FALSE
CLDN19	ENSG00000164007	1	CLDN19|149461	FALSE
CLDN1	ENSG00000163347	3	CLDN1|9076	FALSE
CLDN20	ENSG00000171217	6	CLDN20|49861	FALSE
CLDN22	ENSG00000177300	4	CLDN22|53842	FALSE
CLDN23	ENSG00000253958	8	CLDN23|137075	FALSE
CLDN25	ENSG00000228607	11	CLDN25|644672	FALSE
CLDN2	ENSG00000165376	X	CLDN2|9075	FALSE
CLDN3	ENSG00000165215	7	CLDN3|1365	FALSE
CLDN4	ENSG00000189143	7	CLDN4|1364	FALSE
CLDN5	ENSG00000184113	22	CLDN5|7122	TRUE
CLDN6	ENSG00000184697	16	CLDN6|9074	FALSE
CLDN7	ENSG00000181885	17	CLDN7|1366	FALSE
CLDN8	ENSG00000156284	21	CLDN8|9073	FALSE
CLDN9	ENSG00000213937	16	CLDN9|9080	FALSE
CLDND1	ENSG00000080822	3	CLDND1|56650	TRUE
CLDND2	ENSG00000160318	19	CLDND2|125875	FALSE
CLEC10A	ENSG00000132514	17	CLEC10A|10462	FALSE
CLEC11A	ENSG00000105472	19	CLEC11A|6320	FALSE
CLEC12A	ENSG00000172322	12	CLEC12A|160364	FALSE
CLEC12B	ENSG00000256660	12	CLEC12B|387837	FALSE
CLEC14A	ENSG00000176435	14	CLEC14A|161198	TRUE
CLEC16A	ENSG00000038532	16	CLEC16A|23274	TRUE
CLEC17A	ENSG00000187912	19	CLEC17A|388512	FALSE
CLEC18A	ENSG00000157322	16	CLEC18A|348174	FALSE
CLEC18B	ENSG00000140839	16	CLEC18B|497190	FALSE
CLEC18C	ENSG00000157335	16	CLEC18C|283971	FALSE
CLEC1A	ENSG00000150048	12	CLEC1A|51267	FALSE
CLEC1B	ENSG00000165682	12	CLEC1B|51266	FALSE
CLEC2A	ENSG00000188393	12	CLEC2A|387836	FALSE
CLEC2B	ENSG00000110852	12	CLEC2B|9976	FALSE
CLEC2D	ENSG00000069493	12	CLEC2D|29121	TRUE
CLEC2L	ENSG00000236279	7	CLEC2L|154790	TRUE
CLEC3A	ENSG00000166509	16	CLEC3A|10143	FALSE
CLEC3B	ENSG00000163815	3	CLEC3B|7123	TRUE
CLEC4A	ENSG00000111729	12	CLEC4A|50856	FALSE
CLEC4C	ENSG00000198178	12	CLEC4C|170482	FALSE
CLEC4D	ENSG00000166527	12	CLEC4D|338339	FALSE
CLEC4E	ENSG00000166523	12	CLEC4E|26253	FALSE
CLEC4F	ENSG00000152672	2	CLEC4F|165530	FALSE
CLEC4G	ENSG00000182566	19	CLEC4G|339390	FALSE
CLEC4M	ENSG00000104938	19	CLEC4M|10332	FALSE
CLEC5A	ENSG00000258227	7	CLEC5A|23601	FALSE
CLEC6A	ENSG00000205846	12	CLEC6A|93978	FALSE
CLEC7A	ENSG00000172243	12	CLEC7A|64581	FALSE
CLEC9A	ENSG00000197992	12	CLEC9A|283420	FALSE
CLECL1	ENSG00000184293	12	CLECL1|160365	FALSE
CLGN	ENSG00000153132	4	CLGN|1047	TRUE
CLIC2	ENSG00000155962	X	CLIC2|1193	FALSE
CLIC3	ENSG00000169583	9	CLIC3|9022	FALSE
CLIC4	ENSG00000169504	1	CLIC4|25932	TRUE
CLIC5	ENSG00000112782	6	CLIC5|53405	FALSE
CLIC6	ENSG00000159212	21	CLIC6|54102	FALSE
CLINT1	ENSG00000113282	5	CLINT1|9685	TRUE
CLIP1	ENSG00000130779	12	CLIP1|6249	TRUE
CLIP2	ENSG00000106665	7	CLIP2|7461	FALSE
CLIP3	ENSG00000105270	19	CLIP3|25999	TRUE
CLIP4	ENSG00000115295	2	CLIP4|79745	TRUE
CLK1	ENSG00000013441	2	CLK1|1195	TRUE
CLK2	ENSG00000176444	1	CLK2|1196	TRUE
CLK3	ENSG00000179335	15	CLK3|1198	TRUE
CLK4	ENSG00000113240	5	CLK4|57396	TRUE
CLLU1OS	ENSG00000205057	12	CLLU1OS|574016	FALSE
CLLU1	ENSG00000257127	12	CLLU1|574028	FALSE
CLMN	ENSG00000165959	14	CLMN|79789	TRUE
CLN5	ENSG00000102805	13	CLN5|1203	TRUE
CLN6	ENSG00000128973	15	CLN6|54982	TRUE
2055	ENSG00000182372	8	CLN8|2055	TRUE
CLNK	ENSG00000109684	4	CLNK|116449	FALSE
CLNS1A	ENSG00000074201	11	CLNS1A|1207	TRUE
CLOCK	ENSG00000134852	4	CLOCK|9575	TRUE
CLP1	ENSG00000172409	11	CLP1|10978	FALSE
CLPB	ENSG00000162129	11	CLPB|81570	TRUE
CLPP	ENSG00000125656	19	CLPP|8192	TRUE
CLPS	ENSG00000137392	6	CLPS|1208	FALSE
CLPTM1L	ENSG00000049656	5	CLPTM1L|81037	TRUE
CLPTM1	ENSG00000104853	19	CLPTM1|1209	TRUE
CLPX	ENSG00000166855	15	CLPX|10845	TRUE
CLRN1-AS1	ENSG00000239265	3	CLRN1OS|116933	FALSE
CLRN1	ENSG00000163646	3	CLRN1|7401	FALSE
CLRN2	ENSG00000249581	4	CLRN2|645104	FALSE
CLRN3	ENSG00000180745	10	CLRN3|119467	FALSE
CLSPN	ENSG00000092853	1	CLSPN|63967	FALSE
CLSTN1	ENSG00000171603	1	CLSTN1|22883	TRUE
CLSTN2	ENSG00000158258	3	CLSTN2|64084	TRUE
CLSTN3	ENSG00000139182	12	CLSTN3|9746	TRUE
CLTA	ENSG00000122705	9	CLTA|1211	TRUE
CLTB	ENSG00000175416	5	CLTB|1212	TRUE
CLTCL1	ENSG00000070371	22	CLTCL1|8218	TRUE
CLTC	ENSG00000141367	17	CLTC|1213	FALSE
CLUAP1	ENSG00000103351	16	CLUAP1|23059	TRUE
CLUL1	ENSG00000079101	18	CLUL1|27098	FALSE
1191	ENSG00000120885	8	CLU|1191	FALSE
CLVS1	ENSG00000177182	8	CLVS1|157807	TRUE
CLVS2	ENSG00000146352	6	CLVS2|134829	FALSE
CLYBL	ENSG00000125246	13	CLYBL|171425	FALSE
CMA1	ENSG00000092009	14	CMA1|1215	FALSE
CMAS	ENSG00000111726	12	CMAS|55907	TRUE
CMBL	ENSG00000164237	5	CMBL|134147	TRUE
CMC1	ENSG00000187118	3	CMC1|152100	FALSE
CMIP	ENSG00000153815	16	CMIP|80790	TRUE
CMKLR1	ENSG00000174600	12	CMKLR1|1240	TRUE
CMPK1	ENSG00000162368	1	CMPK1|51727	TRUE
CMPK2	ENSG00000134326	2	CMPK2|129607	TRUE
CMTM1	ENSG00000089505	16	CMTM1|113540	FALSE
CMTM2	ENSG00000140932	16	CMTM2|146225	FALSE
CMTM3	ENSG00000140931	16	CMTM3|123920	TRUE
CMTM4	ENSG00000183723	16	CMTM4|146223	TRUE
CMTM5	ENSG00000166091	14	CMTM5|116173	TRUE
CMTM6	ENSG00000091317	3	CMTM6|54918	TRUE
CMTM7	ENSG00000153551	3	CMTM7|112616	FALSE
CMTM8	ENSG00000170293	3	CMTM8|152189	FALSE
CMYA5	ENSG00000164309	5	CMYA5|202333	TRUE
GTSE1-AS1	ENSG00000277232	22	CN5H6.4|150384	FALSE
